Date,nav,daily_return,log_return,cum_return,rolling_mean_30d,rolling_vol_30d,Average_AUM,AUM_Growth_Rate,Cumulative_AUM_Growth,TER,ter_change,ter_rolling_mean_30d,Repo_Rate,SDF_Rate,MSF_Rate,Cash Reserve Ratio (CRR),Gsec_10Y_Yield,CPI_Index,CPI_Inflation,Repo_Gsec_Spread,Real_Repo_Rate,Policy_Corridor,Gsec_10Y_Closing_Price,cum_max_nav,drawdown,max_drawdown,rolling_peak_30d,rolling_drawdown_30d,risk_free_daily,excess_return,rolling_sharpe_30d,downside,rolling_sortino_30d
2020-12-09,29.2518,0.0013247481438121,0.0013238714391796,0.0250553671049311,0.0002625228562063,0.0014978175155147,61581.1,0.0,0.0,0.88,0.3968253968253967,0.7323333333333333,4.0,,4.25,3.0,5.917,157.3,-1.0069225928256764,-1.917,5.007,,967.63,29.2596,-0.0002665791740146682,-0.00454712238480452,29.2596,-0.0002665791740146682,0.00015873015873015873,0.0011660179850819412,0.0692959565508304,0.0,0.13723393349473967
2020-12-10,29.2512,-2.0511558262992224e-05,-2.0511768627880023e-05,0.0250343416220459,0.0001033457891499,0.001234555515332,61581.1,0.0,0.0,0.88,0.3968253968253967,0.7323333333333333,4.0,,4.25,3.0,5.916,157.3,-1.0069225928256764,-1.916,5.007,,967.48,29.2596,-0.0002870852643234421,-0.00454712238480452,29.2596,-0.0002870852643234421,0.00015873015873015873,-0.00017924171699315095,-0.04486178943950602,-2.0511558262992224e-05,-0.07326604730096234
2020-12-11,29.2048,-0.0015862597090035,-0.0015875191509799,0.0234083709455861,5.972931200139975e-05,0.0012710590396412,61581.1,0.0,0.0,0.88,0.3968253968253967,0.7323333333333333,4.0,,4.25,3.0,5.956,157.3,-1.0069225928256764,-1.956,5.007,,965.01,29.2596,-0.0018728895815390567,-0.00454712238480452,29.2596,-0.0018728895815390567,0.00015873015873015873,-0.0017449898677336588,-0.07788847224335757,-0.0015862597090035,-0.12618713184543695
2020-12-14,29.2142,0.0003218648989207,0.0003218131115262,0.0237377701774552,8.74945793605142e-05,0.0012672518582941,61581.1,0.0,0.0,0.88,0.4193548387096775,0.7336666666666666,4.0,,4.25,3.0,5.946,157.3,-1.0069225928256764,-1.946,5.007,,965.23,29.2596,-0.001551627500034082,-0.00454712238480452,29.2596,-0.001551627500034082,0.00015873015873015873,0.0001631347401905413,-0.05621264542120337,0.0,-0.09027881655518176
2020-12-15,29.2205,0.0002156485544699,0.0002156253056627,0.0239585377477502,0.0001840269008236,0.0011544211281207,61581.1,0.0,0.0,0.88,0.4193548387096775,0.734,4.0,,4.25,3.0,5.941,157.3,-1.0069225928256764,-1.941,5.007,,965.37,29.2596,-0.00133631355179147,-0.00454712238480452,29.2596,-0.00133631355179147,0.00015873015873015873,5.691839573974128e-05,0.02191292369597052,0.0,0.03773183753817518
2020-12-16,29.2098,-0.0003661812768432,-0.0003662483375784,0.0235835833029631,0.0001649385931711,0.0011587634703124,61581.1,0.0,0.0,0.88,0.4193548387096775,0.734,4.0,,4.25,3.0,5.944,157.3,-1.0069225928256764,-1.944,5.007,,965.1,29.2596,-0.0017020054956321216,-0.00454712238480452,29.2596,-0.0017020054956321216,0.00015873015873015873,-0.0005249114355733587,0.005357809941421221,-0.0003661812768432,0.009307986658327648
2020-12-17,29.1986,-0.0003834329574321,-0.0003835064866448,0.0231911076224384,0.0001951627721977,0.0011309936110781,61581.1,0.0,0.0,0.88,0.4193548387096775,0.734,4.0,,4.25,3.0,5.952,157.3,-1.0069225928256764,-1.952,5.007,,964.89,29.2596,-0.0020847858480635396,-0.00454712238480452,29.2596,-0.0020847858480635396,0.00015873015873015873,-0.0005421631161622587,0.032212925971224715,-0.0003834329574321,0.056566543648900645
2020-12-18,29.1942,-0.0001506921564732,-0.000150703511677,0.0230369207479463,0.0001561503495463,0.0011217193843142,61581.1,0.0,0.0,0.88,0.4193548387096775,0.7336666666666666,4.0,,4.25,3.0,5.959,157.3,-1.0069225928256764,-1.959,5.007,,963.92,29.2596,-0.0022351638436615795,-0.00454712238480452,29.2596,-0.0022351638436615795,0.00015873015873015873,-0.0003094223152033587,-0.0022998703774518145,-0.0001506921564732,-0.004019016852526884
2020-12-21,29.193,-4.1104054914975485e-05,-4.110489970979045e-05,0.022994869782176,7.310532860692239e-05,0.0010348832099447,61581.1,0.0,0.0,0.88,0.4193548387096775,0.7340000000000001,4.0,,4.25,3.0,5.957,157.3,-1.0069225928256764,-1.957,5.007,,963.17,29.2596,-0.0022761760242791273,-0.00454712238480452,29.2596,-0.0022761760242791273,0.00015873015873015873,-0.00019983421364513422,-0.08273864074750384,-4.1104054914975485e-05,-0.13354251000997858
2020-12-22,29.2104,0.0005960332956529,0.000595855738358,0.0236046087858483,6.550953726792337e-05,0.0010300072658317,61581.1,0.0,0.0,0.88,0.4193548387096775,0.7336666666666666,4.0,,4.25,3.0,5.951,157.3,-1.0069225928256764,-1.951,5.007,,963.71,29.2596,-0.0016814994053233477,-0.00454712238480452,29.2596,-0.0016814994053233477,0.00015873015873015873,0.00043730313692274126,-0.0905048192907315,0.0,-0.14538908581587673
