Date,nav,daily_return,log_return,cum_return,rolling_mean_30d,rolling_vol_30d,TER,ter_change,ter_rolling_mean_30d,Average AUM,AUM_Growth_Rate,Cumulative_AUM_Growth,Repo_Rate,SDF_Rate,MSF_Rate,Cash Reserve Ratio (CRR),Gsec_10Y_Yield,CPI_Index,CPI_Inflation,Repo_Gsec_Spread,Real_Repo_Rate,Policy_Corridor,Gsec_10Y_Closing_Price,cum_max_nav,drawdown,max_drawdown,rolling_peak_30d,rolling_drawdown_30d,risk_free_daily,excess_return,rolling_sharpe_30d,downside,rolling_sortino_30d
2025-01-14,39.0242,0.001231521,0.001230763,0.312028887,-3.47e-05,0.001656966,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.829,193.4,-1.0235414534288667,-0.329,7.524,0.5,885.61,39.2308,-0.005266270379395823,-0.022055863600358435,39.2308,-0.005266270379395823,0.00025793650793650796,0.0009735844920634919,-0.17660717320788025,0.0,-0.23680616641443672
2025-01-15,39.0391,0.000381814,0.000381741,0.312529839,-1.33e-05,0.001658094,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.813,193.4,-1.0235414534288667,-0.313,7.524,0.5,886.66,39.2308,-0.004886466755712461,-0.022055863600358435,39.2308,-0.004886466755712461,0.00025793650793650796,0.00012387749206349205,-0.16356238096685208,0.0,-0.2188443053727648
2025-01-16,39.1697,0.003345364,0.003339781,0.316920729,3.8e-05,0.00173816,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.754,193.4,-1.0235414534288667,-0.254,7.524,0.5,890.22,39.2308,-0.0015574497588630174,-0.022055863600358435,39.2308,-0.0015574497588630174,0.00025793650793650796,0.003087427492063492,-0.12653880634151896,0.0,-0.17748278203744405
2025-01-17,39.1331,-0.000934396,-0.000934833,0.315690204,-2.2e-05,0.001739659,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.774,193.4,-1.0235414534288667,-0.274,7.524,0.5,889.07,39.2308,-0.0024903902036156086,-0.022055863600358435,39.2308,-0.0024903902036156086,0.00025793650793650796,-0.001192332507936508,-0.16093483768587036,-0.000934396,-0.2266626972057831
2025-01-20,39.1952,0.001586892,0.001585634,0.317778062,0.00012696,0.001676445,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.763,193.4,-1.0235414534288667,-0.263,7.524,0.5,889.78,39.2308,-0.0009074502686665145,-0.022055863600358435,39.2308,-0.0009074502686665145,0.00025793650793650796,0.0013289554920634919,-0.07812697343146556,0.0,-0.1124563999441022
2025-01-21,39.2801,0.002166082,0.002163739,0.320632476,0.000127029,0.001676531,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.734,193.4,-1.0235414534288667,-0.234,7.524,0.5,891.55,39.2801,0.0,-0.022055863600358435,39.2801,0.0,0.00025793650793650796,0.0019081454920634921,-0.078081817019332,0.0,-0.11239721336294624
2025-01-22,39.3247,0.001135435,0.001134791,0.322131969,0.000143326,0.001684115,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.719,193.4,-1.0235414534288667,-0.219,7.524,0.5,892.51,39.3247,0.0,-0.022055863600358435,39.3247,0.0,0.00025793650793650796,0.0008774984920634919,-0.06805334057360737,0.0,-0.09840450959458978
2025-01-23,39.3007,-0.000610303,-0.00061049,0.321325067,0.000154309,0.00167787,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.736,193.4,-1.0235414534288667,-0.236,7.524,0.5,891.45,39.3247,-0.000610303447960211,-0.022055863600358435,39.3247,-0.000610303447960211,0.00025793650793650796,-0.000868239507936508,-0.061760827624224496,-0.000610303,-0.08915250659371131
2025-01-24,39.3528,0.001325676,0.001324798,0.323076716,0.000200372,0.00169081,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.72,193.4,-1.0235414534288667,-0.22,7.524,0.5,892.47,39.3528,0.0,-0.022055863600358435,39.3528,0.0,0.00025793650793650796,0.001067739492063492,-0.03404528417297407,0.0,-0.049488149728461224
2025-01-27,39.441,0.002241264,0.002238756,0.32604208,0.000221483,0.001712801,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.675,193.4,-1.0235414534288667,-0.175,7.524,0.5,895.23,39.441,0.0,-0.022055863600358435,39.441,0.0,0.00025793650793650796,0.0019833274920634924,-0.021282682911256474,0.0,-0.03133883212095385
2025-01-28,39.4097,-0.00079359,-0.000793905,0.324989746,0.000202432,0.001721064,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.681,193.4,-1.0235414534288667,-0.181,7.524,0.5,894.96,39.441,-0.0007935904262062741,-0.022055863600358435,39.441,-0.0007935904262062741,0.00025793650793650796,-0.001051526507936508,-0.03225014024743601,-0.00079359,-0.04773923437480137
2025-01-29,39.3966,-0.000332405,-0.000332461,0.324549312,0.000227516,0.001707081,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.683,193.4,-1.0235414534288667,-0.183,7.524,0.5,894.8,39.441,-0.0011257321061839988,-0.022055863600358435,39.441,-0.0011257321061839988,0.00025793650793650796,-0.000590341507936508,-0.017820000035870958,-0.000332405,-0.026251427183118715
2025-01-30,39.4202,0.000599036,0.000598857,0.325342765,0.000218436,0.001704259,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.678,193.4,-1.0235414534288667,-0.178,7.524,0.5,895.06,39.441,-0.0005273699956897964,-0.022055863600358435,39.441,-0.0005273699956897964,0.00025793650793650796,0.000341099492063492,-0.023177541197915177,0.0,-0.034087430344032284
2025-01-31,39.3946,-0.000649413,-0.000649624,0.32448207,0.00028556,0.001624649,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.694,193.4,-1.0235414534288667,-0.194,7.524,0.5,894.04,39.441,-0.0011764407596157689,-0.022055863600358435,39.441,-0.0011764407596157689,0.00025793650793650796,-0.000907349507936508,0.01700272364030228,-0.000649413,0.025420443425896413
2025-02-03,39.4259,0.000794525,0.00079421,0.325534404,0.000384155,0.001559348,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.67,192.5,-0.4653567735263708,-0.17,6.965,0.5,895.59,39.441,-0.00038285033340949485,-0.022055863600358435,39.441,-0.00038285033340949485,0.00025793650793650796,0.0005365884920634921,0.0809432869573357,0.0,0.12133266932545814
2025-02-04,39.4185,-0.000187694,-0.000187711,0.32528561,0.000332913,0.001551769,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.672,192.5,-0.4653567735263708,-0.172,6.965,0.5,895.44,39.441,-0.0005704723511067379,-0.022055863600358435,39.441,-0.0005704723511067379,0.00025793650793650796,-0.000445630507936508,0.048317025060400524,-0.000187694,0.07220128310943294
2025-02-05,39.4335,0.000380532,0.00038046,0.325789923,0.000319292,0.001549418,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.664,192.5,-0.4653567735263708,-0.164,6.965,0.5,895.96,39.441,-0.00019015745036891264,-0.022055863600358435,39.441,-0.00019015745036891264,0.00025793650793650796,0.00012259549206349203,0.03959906895195655,0.0,0.05908416713933166
2025-02-06,39.5443,0.002809794,0.002805854,0.329515119,0.000442138,0.001596788,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.5,6.25,6.75,4.0,6.657,192.5,-0.4653567735263708,-0.157,6.965,0.5,896.4,39.5443,0.0,-0.022055863600358435,39.5443,0.0,0.00025793650793650796,0.002551857492063492,0.11535774593752694,0.0,0.17769117357930106
2025-02-07,39.4363,-0.002731114,-0.002734851,0.325884062,0.000341364,0.001698728,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.699,192.5,-0.4653567735263708,-0.449,6.715,0.5,893.74,39.5443,-0.0027311142187368847,-0.022055863600358435,39.5443,-0.0027311142187368847,0.000248015873015873,-0.002979129873015873,0.04930633756515775,-0.002731114,0.07475998045741516
2025-02-10,39.4087,-0.000699863,-0.000700108,0.324956125,0.000312228,0.001709157,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.713,192.5,-0.4653567735263708,-0.463,6.715,0.5,892.89,39.5443,-0.0034290656301918764,-0.022055863600358435,39.5443,-0.0034290656301918764,0.000248015873015873,-0.000947878873015873,0.03215233495072357,-0.000699863,0.04915772472202813
2025-02-11,39.4099,3.05e-05,3.04e-05,0.32499647,0.00026936,0.001699199,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.697,192.5,-0.4653567735263708,-0.447,6.715,0.5,893.89,39.5443,-0.0033987199166504254,-0.022055863600358435,39.5443,-0.0033987199166504254,0.000248015873015873,-0.000217515873015873,0.00730786810640092,0.0,0.011107904649671747
2025-02-12,39.4154,0.000139559,0.000139549,0.325181385,0.000300018,0.00168787,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.697,192.5,-0.4653567735263708,-0.447,6.715,0.5,893.88,39.5443,-0.0032596353962518385,-0.022055863600358435,39.5443,-0.0032596353962518385,0.000248015873015873,-0.00010845687301587299,0.02571621358369398,0.0,0.03876730149149194
2025-02-13,39.374,-0.001050351,-0.001050903,0.323789479,0.000248793,0.001705248,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.712,192.5,-0.4653567735263708,-0.462,6.715,0.5,892.93,39.5443,-0.004306562513434236,-0.022055863600358435,39.5443,-0.004306562513434236,0.000248015873015873,-0.001298366873015873,-0.004391249400621286,-0.001050351,-0.0066768043115650435
2025-02-14,39.394,0.000507949,0.00050782,0.324461897,0.000234765,0.001701187,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.705,192.5,-0.4653567735263708,-0.455,6.715,0.5,893.35,39.5443,-0.00380080062107564,-0.022055863600358435,39.5443,-0.00380080062107564,0.000248015873015873,0.00025993312698412705,-0.01245346842296981,0.0,-0.01889015192153952
2025-02-17,39.4008,0.000172615,0.0001726,0.32469052,0.00021044,0.001696523,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.692,192.5,-0.4653567735263708,-0.442,6.715,0.5,894.19,39.5443,-0.0036288415776737247,-0.022055863600358435,39.5443,-0.0036288415776737247,0.000248015873015873,-7.540087301587299e-05,-0.026631033407874392,0.0,-0.040284760454944536
2025-02-18,39.4109,0.00025634,0.000256307,0.325030091,0.000154028,0.001664566,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.682,192.5,-0.4653567735263708,-0.432,6.715,0.5,894.8,39.5443,-0.0033734318220325493,-0.022055863600358435,39.5443,-0.0033734318220325493,0.000248015873015873,8.324126984126973e-06,-0.06083334745602743,0.0,-0.0902892050843831
2025-02-20,39.3948,-0.000408516,-0.0004086,0.324488794,0.000170319,0.001656294,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.703,192.5,-0.4653567735263708,-0.453,6.715,0.5,893.51,39.5443,-0.0037805701453813394,-0.022055863600358435,39.5443,-0.0037805701453813394,0.000248015873015873,-0.000656531873015873,-0.051101559219225476,-0.000408516,-0.0756472537753738
2025-02-21,39.38,-0.000375684,-0.000375755,0.323991205,0.000160008,0.001658779,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.708,192.5,-0.4653567735263708,-0.458,6.715,0.5,893.22,39.5443,-0.004154833945726621,-0.022055863600358435,39.5443,-0.004154833945726621,0.000248015873015873,-0.000623699873015873,-0.05704273834256327,-0.000375684,-0.08475147973858338
2025-02-24,39.3656,-0.000365668,-0.000365735,0.323507064,0.000145948,0.001661475,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.7,192.5,-0.4653567735263708,-0.45,6.715,0.5,893.46,39.5443,-0.004518982508224932,-0.022055863600358435,39.5443,-0.004518982508224932,0.000248015873015873,-0.000613683873015873,-0.06521285580277433,-0.000365668,-0.09734555092326341
2025-02-25,39.354,-0.000294674,-0.000294717,0.323117061,0.000322373,0.001265502,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.706,192.5,-0.4653567735263708,-0.456,6.715,0.5,893.32,39.5443,-0.004812324405793012,-0.022055863600358435,39.5443,-0.004812324405793012,0.000248015873015873,-0.000542689873015873,0.054054425548232976,-0.000294674,0.12240590942542061
2025-02-27,39.3528,-3.05e-05,-3.05e-05,0.323076716,0.000280305,0.001255172,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.71,192.5,-0.4653567735263708,-0.46,6.715,0.5,893.11,39.5443,-0.004842670119334463,-0.022055863600358435,39.5443,-0.004842670119334463,0.000248015873015873,-0.000278515873015873,0.021247527822818846,-3.05e-05,0.04777038340561594
2025-02-28,39.3218,-0.000787746,-0.000788056,0.322034468,0.00024132,0.001269986,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.72,192.5,-0.4653567735263708,-0.47,6.715,0.5,892.26,39.5443,-0.0056266010524904115,-0.022055863600358435,39.5443,-0.0056266010524904115,0.000248015873015873,-0.001035761873015873,-0.009437382582479819,-0.000787746,-0.02134720675083235
2025-03-03,39.2979,-0.000607805,-0.00060799,0.321230929,0.000109548,0.00113469,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.73,192.0,-0.2597402597402598,-0.48,6.51,0.5,891.43,39.5443,-0.006230986513859173,-0.022055863600358435,39.5443,-0.006230986513859173,0.000248015873015873,-0.000855820873015873,-0.1264019278762458,-0.000607805,-0.25627754743228665
2025-03-04,39.307,0.000231565,0.000231538,0.321536879,0.000148413,0.001117538,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.74,192.0,-0.2597402597402598,-0.49,6.51,0.5,891.12,39.5443,-0.006000864852835873,-0.022055863600358435,39.5443,-0.006000864852835873,0.000248015873015873,-1.6450873015872992e-05,-0.09326832615140174,0.0,-0.1885994718777753
2025-03-05,39.369,0.001577327,0.001576085,0.323621375,0.000148094,0.001117115,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.71,192.0,-0.2597402597402598,-0.46,6.51,0.5,892.61,39.5443,-0.004433002986523975,-0.022055863600358435,39.5443,-0.004433002986523975,0.000248015873015873,0.001329311126984127,-0.09329305295950678,0.0,-0.18857802188661438
2025-03-06,39.4529,0.002131118,0.002128851,0.326442169,0.000146929,0.001114953,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.68,192.0,-0.2597402597402598,-0.43,6.51,0.5,894.9,39.5443,-0.0023113318480792464,-0.022055863600358435,39.5443,-0.0023113318480792464,0.000248015873015873,0.001883102126984127,-0.09422265087792056,0.0,-0.19008850336191943
2025-03-07,39.4687,0.000400478,0.000400397,0.326973379,0.00012243,0.001100464,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.68,192.0,-0.2597402597402598,-0.43,6.51,0.5,894.46,39.5443,-0.001911779953115909,-0.022055863600358435,39.5443,-0.001911779953115909,0.000248015873015873,0.000152462126984127,-0.1174247203140696,0.0,-0.23381880857067258
2025-03-10,39.4606,-0.000205226,-0.000205247,0.32670105,0.000135933,0.001093628,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.7,192.0,-0.2597402597402598,-0.45,6.51,0.5,893.61,39.5443,-0.002116613519521153,-0.022055863600358435,39.5443,-0.002116613519521153,0.000248015873015873,-0.000453241873015873,-0.10550982585940843,-0.000205226,-0.20959192773890323
2025-03-11,39.5266,0.001672554,0.001671157,0.328920029,0.000147495,0.001108375,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.69,192.0,-0.2597402597402598,-0.44,6.51,0.5,894.22,39.5443,-0.00044759927473739144,-0.022055863600358435,39.5443,-0.00044759927473739144,0.000248015873015873,0.001424538126984127,-0.09337563745736313,0.0,-0.18798892418861637
2025-03-12,39.5937,0.001697591,0.001696152,0.331175992,0.000129373,0.001076959,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.68,192.0,-0.2597402597402598,-0.43,6.51,0.5,894.74,39.5937,0.0,-0.022055863600358435,39.5937,0.0,0.000248015873015873,0.001449575126984127,-0.11261977302965695,0.0,-0.2203059038775896
2025-03-13,39.6434,0.00125525,0.001254463,0.332846951,0.000197668,0.001081366,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.69,192.0,-0.2597402597402598,-0.44,6.51,0.5,893.99,39.6434,0.0,-0.022055863600358435,39.6434,0.0,0.000248015873015873,0.001007234126984127,-0.04869911463004418,0.0,-0.09646520613067312
2025-03-17,39.7004,0.001437818,0.001436785,0.334763342,0.000256675,0.001099589,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.69,192.0,-0.2597402597402598,-0.44,6.51,0.5,894.38,39.7004,0.0,-0.022055863600358435,39.7004,0.0,0.000248015873015873,0.001189802126984127,0.006071878566839915,0.0,0.012174443495730103
2025-03-18,39.7337,0.000838782,0.000838431,0.335882919,0.000264667,0.001103028,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.67,192.0,-0.2597402597402598,-0.42,6.51,0.5,895.54,39.7337,0.0,-0.022055863600358435,39.7337,0.0,0.000248015873015873,0.000590766126984127,0.013597829128999827,0.0,0.02734966998244894
2025-03-19,39.8378,0.002619942,0.002616516,0.339382855,0.000373645,0.001169128,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.66,192.0,-0.2597402597402598,-0.41,6.51,0.5,896.26,39.8378,0.0,-0.022055863600358435,39.8378,0.0,0.000248015873015873,0.002371926126984127,0.10632538664999798,0.0,0.227616796369148
2025-03-20,39.8944,0.001420761,0.001419753,0.341285798,0.00039452,0.001182417,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.64,192.0,-0.2597402597402598,-0.39,6.51,0.5,897.48,39.8944,0.0,-0.022055863600358435,39.8944,0.0,0.000248015873015873,0.001172745126984127,0.12306421097755985,0.0,0.26644507333185835
2025-03-21,39.8805,-0.00034842,-0.000348481,0.340818467,0.000389162,0.001185506,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.62,192.0,-0.2597402597402598,-0.37,6.51,0.5,898.23,39.8944,-0.00034841982834682515,-0.022055863600358435,39.8944,-0.00034841982834682515,0.000248015873015873,-0.000596435873015873,0.11850328906082548,-0.00034842,0.2572060690944841
2025-03-24,39.8863,0.000145434,0.000145424,0.341013469,0.000381326,0.001186342,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.62,192.0,-0.2597402597402598,-0.37,6.51,0.5,898.17,39.8944,-0.0002030360150797828,-0.022055863600358435,39.8944,-0.0002030360150797828,0.000248015873015873,-0.000102581873015873,0.11209286474547518,0.0,0.24346404970356136
2025-03-25,39.8988,0.000313391,0.000313342,0.34143373,0.000298112,0.001094095,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.63,192.0,-0.2597402597402598,-0.38,6.51,0.5,897.89,39.8988,0.0,-0.022055863600358435,39.8988,0.0,0.000248015873015873,6.537512698412699e-05,0.04578919620609994,0.0,0.09172016166195063
2025-03-26,39.9936,0.002376011,0.002373193,0.344620992,0.00046835,0.000999763,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.6,192.0,-0.2597402597402598,-0.35,6.51,0.5,899.85,39.9936,0.0,-0.022055863600358435,39.9936,0.0,0.000248015873015873,0.002127995126984127,0.22038750441088498,0.0,0.7685505353340855
2025-03-27,40.0597,0.001652764,0.0016514,0.346843333,0.000546771,0.000997236,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.59,192.0,-0.2597402597402598,-0.34,6.51,0.5,900.22,40.0597,0.0,-0.022055863600358435,40.0597,0.0,0.000248015873015873,0.001404748126984127,0.2995844554608367,0.0,1.105270001227383
2025-03-28,40.1308,0.001774851,0.001773278,0.34923378,0.000604917,0.001016757,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,6.58,192.0,-0.2597402597402598,-0.33,6.51,0.5,901.28,40.1308,0.0,-0.022055863600358435,40.1308,0.0,0.000248015873015873,0.001526835126984127,0.3510190031255932,0.0,1.3203818012190442
2025-03-31,40.1449,0.000351351,0.000351289,0.349707834,0.000611977,0.001014147,0.58,0.0,0.58,150396.03,0.0,100.05769103120625,6.25,6.0,6.5,4.0,,192.0,-0.2597402597402598,,6.51,0.5,,40.1449,0.0,-0.022055863600358435,40.1449,0.0,0.000248015873015873,0.00010333512698412702,0.358883863840564,0.0,1.3464998006032476
2025-04-02,40.3875,0.006043109,0.006024922,0.357864266,0.000848426,0.001375687,0.58,0.0,0.58,132991.31,0.0,76.90582926833484,6.25,6.0,6.5,4.0,6.48,192.6,0.3125000000000044,-0.23,5.937,0.5,907.23,40.3875,0.0,-0.022055863600358435,40.3875,0.0,0.000248015873015873,0.005795093126984127,0.4364433864727411,0.0,2.8444098695363063
2025-04-03,40.3727,-0.00036645,-0.000366517,0.357366676,0.000819279,0.001392312,0.58,0.0,0.58,132991.31,0.0,76.90582926833484,6.25,6.0,6.5,4.0,6.5,192.6,0.3125000000000044,-0.25,5.937,0.5,906.31,40.3875,-0.0003664500154751107,-0.022055863600358435,40.3875,-0.0003664500154751107,0.000248015873015873,-0.0006144658730158729,0.4102980575253134,-0.00036645,2.6592515444824123
2025-04-04,40.4507,0.001931999,0.001930135,0.359989107,0.000877925,0.00140116,0.58,0.0,0.58,132991.31,0.0,76.90582926833484,6.25,6.0,6.5,4.0,6.46,192.6,0.3125000000000044,-0.21,5.937,0.5,908.3,40.4507,0.0,-0.022055863600358435,40.4507,0.0,0.000248015873015873,0.001683983126984127,0.44956250242344165,0.0,2.932251633194496
2025-04-07,40.3893,-0.001517897,-0.00151905,0.357924783,0.000818784,0.001464322,0.58,0.0,0.58,132991.31,0.0,76.90582926833484,6.25,6.0,6.5,4.0,6.48,192.6,0.3125000000000044,-0.23,5.937,0.5,907.08,40.4507,-0.0015178970944878336,-0.022055863600358435,40.4507,-0.0015178970944878336,0.000248015873015873,-0.001765912873015873,0.389783067697486,-0.001517897,1.7231154019875214
2025-04-08,40.3466,-0.001057211,-0.00105777,0.356489171,0.000797161,0.001487673,0.59,0.0172413793103447,0.5803333333333333,132991.31,0.0,76.90582926833484,6.25,6.0,6.5,4.0,6.47,192.6,0.3125000000000044,-0.22,5.937,0.5,907.9,40.4507,-0.002573503054335164,-0.022055863600358435,40.4507,-0.002573503054335164,0.000248015873015873,-0.001305226873015873,0.3691299051588532,-0.001057211,1.4995472843043125
2025-04-09,40.402,0.001373102,0.00137216,0.358351769,0.000855454,0.001474334,0.59,0.0,0.5806666666666666,132991.31,0.0,76.90582926833484,6.0,5.75,6.25,4.0,6.44,192.6,0.3125000000000044,-0.44,5.687,0.5,909.64,40.4507,-0.0012039346661490812,-0.022055863600358435,40.4507,-0.0012039346661490812,0.0002380952380952381,0.001135006761904762,0.4122323364709856,0.0,1.6589138362055258
2025-04-11,40.4527,0.001254888,0.001254102,0.360056349,0.000909472,0.001457644,0.59,0.0,0.5813333333333333,132991.31,0.0,76.90582926833484,6.0,5.75,6.25,4.0,6.44,192.6,0.3125000000000044,-0.44,5.687,0.5,909.75,40.4527,0.0,-0.022055863600358435,40.4527,0.0,0.0002380952380952381,0.0010167927619047618,0.45423813311877187,0.0,1.8077493313246351
2025-04-15,40.5343,0.002017171,0.002015139,0.362799814,0.000986534,0.001452891,0.59,0.0,0.5826666666666666,132991.31,0.0,76.90582926833484,6.0,5.75,6.25,4.0,6.41,192.6,0.3125000000000044,-0.41,5.687,0.5,911.52,40.5343,0.0,-0.022055863600358435,40.5343,0.0,0.0002380952380952381,0.0017790757619047617,0.5089916277205887,0.0,2.0157520539302665
2025-04-16,40.5731,0.000957214,0.000956756,0.364104305,0.001019457,0.001440186,0.59,0.0,0.583,132991.31,0.0,76.90582926833484,6.0,5.75,6.25,4.0,6.39,192.6,0.3125000000000044,-0.39,5.687,0.5,912.84,40.5731,0.0,-0.022055863600358435,40.5731,0.0,0.0002380952380952381,0.0007191187619047619,0.5365725826692358,0.0,2.103960487684675
2025-04-17,40.6078,0.000855246,0.000854881,0.365270951,0.001074224,0.001399765,0.59,0.0,0.5833333333333333,132991.31,0.0,76.90582926833484,6.0,5.75,6.25,4.0,6.37,192.6,0.3125000000000044,-0.37,5.687,0.5,914.23,40.6078,0.0,-0.022055863600358435,40.6078,0.0,0.0002380952380952381,0.000617150761904762,0.5914287870645708,0.0,2.373591322165066
2025-04-21,40.7638,0.003841626,0.003834266,0.370515812,0.001222538,0.001450211,0.59,0.0,0.5846666666666667,132991.31,0.0,76.90582926833484,6.0,5.75,6.25,4.0,6.32,192.6,0.3125000000000044,-0.32,5.687,0.5,917.53,40.7638,0.0,-0.022055863600358435,40.7638,0.0,0.0002380952380952381,0.0036035307619047617,0.6733543940488862,0.0,2.889413910223404
2025-04-22,40.9032,0.003419701,0.003413867,0.375202566,0.001328809,0.001491319,0.59,0.0,0.5850000000000001,132991.31,0.0,76.90582926833484,6.0,5.75,6.25,4.0,6.32,192.6,0.3125000000000044,-0.32,5.687,0.5,917.17,40.9032,0.0,-0.022055863600358435,40.9032,0.0,0.0002380952380952381,0.0031816057619047616,0.7262750846737835,0.0,3.2048414733512587
2025-04-23,40.9704,0.001642903,0.001641555,0.377461891,0.001330995,0.001491744,0.59,0.0,0.5853333333333333,132991.31,0.0,76.90582926833484,6.0,5.75,6.25,4.0,6.33,192.6,0.3125000000000044,-0.33,5.687,0.5,916.82,40.9704,0.0,-0.022055863600358435,40.9704,0.0,0.0002380952380952381,0.001404807761904762,0.7277552446363176,0.0,3.21228778287478
2025-04-24,40.989,0.000453986,0.000453883,0.37808724,0.001275091,0.001492151,0.59,0.0,0.5856666666666667,132991.31,0.0,76.90582926833484,6.0,5.75,6.25,4.0,6.32,192.6,0.3125000000000044,-0.32,5.687,0.5,917.45,40.989,0.0,-0.022055863600358435,40.989,0.0,0.0002380952380952381,0.00021589076190476188,0.690312879389646,0.0,3.0478490383060493
2025-04-25,40.8953,-0.002285979,-0.002288596,0.374936961,0.001185542,0.001621458,0.59,0.0,0.586,132991.31,0.0,76.90582926833484,6.0,5.75,6.25,4.0,6.36,192.6,0.3125000000000044,-0.36,5.687,0.5,914.79,40.989,-0.002285979165141827,-0.022055863600358435,40.989,-0.002285979165141827,0.0002380952380952381,-0.0025240742380952383,0.5802391051650712,-0.002285979,1.8105026472003825
